reviewId,review,gender,location,date,score,ColumnaAPredecir:score
12161,nice apps,male,"Harare, Zimbabwe",2011-04-15,positive,positive
12162,Great app for my catholic songs🎵,male,"Taipei, Taiwan",2010-01-31,positive,positive
12167,Very good 👍,female,"Perth, Australia",2013-04-02,positive,positive
12169,absolutely 💯,male,"Amsterdam, Netherlands",2009-10-27,positive,positive
12174,besttt,female,"Canberra, Australia",2013-05-09,positive,negative
12193,"I get the kind of music I like at any time, any place.",male,"Ottawa, Canada",2011-07-29,positive,neutral
12197,a lot better than Pandora,female,"Medellín, Colombia",2012-09-10,positive,positive
12199,exceptional,female,"Medellín, Colombia",2013-01-16,positive,positive
12201,really great,female,"Arequipa, Peru",2012-08-20,positive,positive
12211,olgoods,male,"Lyon, France",2009-02-27,positive,positive
12220,I like it,female,"Houston, United States",2012-02-24,positive,positive
12227,good app,male,"Abu Dhabi, United Arab Emirates",2009-11-18,positive,positive
12236,cool music,male,"Marseille, France",2009-01-23,positive,positive
12248,the best music app ever!,male,"Tripoli, Libya",2010-11-08,positive,positive
12258,very good 🥰,male,"Frankfurt, Germany",2009-05-12,positive,positive
12271,the algorithm is OP,male,"Vienna, Austria",2009-10-24,positive,positive
12274,good music,female,"Melbourne, Australia",2013-09-16,positive,positive
12278,just engaging but I've liked it elsewhere,female,"Valparaíso, Chile",2012-09-26,positive,positive
12281,very entertaining 😘😘😘,male,"Seville, Spain",2009-08-31,positive,positive
12288,very exceptional,female,"Valparaíso, Chile",2012-06-04,positive,positive
12292,the best app for music lovers,male,"Berlin, Germany",2008-12-28,positive,positive
12298,excellent app,female,"Port Moresby, Papua New Guinea",2013-11-18,positive,positive
12307,best,female,"Asunción, Paraguay",2012-05-18,positive,positive
12310,best app,female,"Guadalajara, Mexico",2012-04-14,positive,positive
12342,it is good I HAD SO MUCH FYN THE PLAY LISTS WAS A GOOD IDEA PLEASE INSTALL THIS APP FOR GOOD MUSIC,male,"Toronto, Canada",2011-09-16,positive,neutral
12344,🙂,male,"Abuja, Nigeria",2011-03-24,positive,positive
12349,Awesome experience,male,"Nairobi, Kenya",2010-10-15,positive,positive
12357,love it,male,"Krakow, Poland",2009-10-18,positive,positive
12362,nice app so beautiful 😍,male,"Accra, Ghana",2011-02-17,positive,positive
12364,better than my imagination,male,"Budapest, Hungary",2009-03-27,positive,positive
12369,world in best 💪💪💪 Resso app,male,"Vienna, Austria",2009-08-31,positive,positive
12375,"Felt like having a good, old friend chat, but with profound insight.",male,"Tripoli, Libya",2011-03-15,positive,positive
12376,"I've discovered great new artists at a time when I was getting bored with the tunes I've loved for years. I don't mind paying premiums when I'm fulfilled and happy. I'm only creating a new account because my device was hacked and while getting fixed I'm using a cheap Walmart phone. Hopefully I will be able to sign back into my premium account, losing my playlists is heartbreaking",male,"Tunis, Tunisia",2011-02-26,positive,positive
12387,"simple, complete & more fun",male,"Marseille, France",2009-10-19,positive,positive
12388,The price is too high.,male,"Karachi, Pakistan",2009-12-24,positive,negative
12390,they haven't failed me yet,male,"Mombasa, Kenya",2011-03-06,positive,negative
12415,it's awesome 💯 Take premium guys it's really good,male,"Athens, Greece",2009-01-29,positive,positive
12422,bhalo be,male,"Manchester, United Kingdom",2009-06-22,positive,positive
12423,"Love, love this music app so many genres in one place!",male,"Kathmandu, Nepal",2010-02-25,positive,positive
12431,slušam crni Cerak,female,"Auckland, New Zealand",2013-05-23,positive,negative
12433,very nice,female,"Christchurch, New Zealand",2013-09-16,positive,positive
12438,👌,male,"Doha, Qatar",2010-08-02,positive,positive
12449,easily best app on my phone and most used,male,"Lusaka, Zambia",2011-05-26,positive,positive
12452,Oh My God Its Stuck On 99% While Downloading I Still Love this Tho,male,"Casablanca, Morocco",2010-12-14,positive,positive
12460,s excellent app,female,"Montevideo, Uruguay",2013-01-16,positive,positive
12465,good sound,female,"Auckland, New Zealand",2013-07-04,positive,positive
12468,"v̆̈ĕ̈r̆̈y̆̈ s̆̈ŭ̈p̆̈ĕ̈r̆̈ . T̆̈h̆̈ă̈n̆̈k̆̈ y̆̈ŏ̈ŭ̈ f̆̈ŏ̈r̆̈ s̆̈p̆̈ŏ̈t̆̈ĭ̈f̆̈y̆̈ l̆̈ŏ̈v̆̈ĕ̈ y̆̈ŏ̈ŭ̈💖💝 ă̈n̆̈d̆̈ ĭ̈ă̈m̆̈ v̆̈ĕ̈r̆̈y̆̈ h̆̈ă̈p̆̈p̆̈y̆̈ . I͜͡ a͜͡m͜͡ r͜͡a͜͡t͜͡e͜͡ t͜͡h͜͡i͜͡s͜͡ a͜͡p͜͡p͜͡ f͜͡o͜͡r͜͡ (1,00000/1,00000)🥳🥳🥳😘😘😚😚😚😚😘😚😘😘😘😘😘😘.",male,"Dakar, Senegal",2011-02-06,positive,positive
12474,dhanv 🥰❤️🥰❤️,male,"Edinburgh, United Kingdom",2009-08-31,positive,neutral
12480,Great music App,female,"Lima, Peru",2012-09-17,positive,positive
12482,saved me <3,female,"Santiago, Chile",2012-12-27,positive,positive
12499,goid,female,"Auckland, New Zealand",2013-12-03,positive,negative
12505,that great,female,"Medellín, Colombia",2012-08-01,positive,positive
12507,delete,male,"Stockholm, Sweden",2009-04-05,positive,positive
12508,it's wasam! it's my all time favorites 😎👍🏻❤️,female,"Auckland, New Zealand",2013-07-28,positive,positive
12509,Ever since i started using spotify i never looked back,female,"Caracas, Venezuela",2012-12-23,positive,positive
12514,Reliable,female,"Brasília, Brazil",2012-09-17,positive,positive
12518,sigma🗿🍷☠️🗿🍷,female,"New York, United States",2012-04-12,positive,positive
12520,This app is out standing😊😊😙😙❤️‍🩹❤️‍🩹❤️❤️,male,"Amsterdam, Netherlands",2008-11-16,positive,positive
12522,all of una wey dey rate am 4 dey craze,male,"Addis Ababa, Ethiopia",2011-03-23,positive,neutral
12533,okkk super,male,"Phuket, Thailand",2009-11-26,positive,positive
12551,Its excellent,male,"Los Angeles, United States",2011-10-30,positive,positive
12554,awesome 😎,female,"Cali, Colombia",2012-10-12,positive,positive
12565,"Top tier app, But that sucker Daniel Ek should pay artists what they deserve.",male,"Phoenix, United States",2011-11-14,positive,negative
12567,Giving full stars because the premium account is just worth the money :),male,"Denver, United States",2011-12-20,positive,negative
12572,nice app,female,"Melbourne, Australia",2013-03-04,positive,positive
12583,I've been using Spotify for YEARS at this point and I LOVE IT.,female,"Asunción, Paraguay",2012-06-23,positive,positive
12598,good,male,"Budapest, Hungary",2008-10-16,positive,positive
12609,"is app is a banger guys you can listen to all type of music any ,this app shoud be number one, and you can listen for 30 min crazy 5 stars.",male,"Quebec City, Canada",2011-12-15,positive,positive
12614,I love spotify music it always has the trendiest playlist available and i find all my songs that I need /know and jam to often right at my fingertips . thanks spotify ♡,male,"Denver, United States",2011-06-25,positive,positive
12622,Very recommended app,male,"Lahore, Pakistan",2009-12-16,positive,negative
12623,better then YouTube,female,"Brisbane, Australia",2013-08-28,positive,positive
12630,great,female,"Wellington, New Zealand",2013-10-30,positive,positive
12634,amazing experience,female,"Adelaide, Australia",2013-11-12,positive,positive
12636,I love spotify,female,"Auckland, New Zealand",2013-04-09,positive,positive
12643,The features are just so good that they keep you hooked on.,male,"Hamburg, Germany",2009-02-09,positive,neutral
12649,Excellent!,male,"Phoenix, United States",2012-01-04,positive,positive
12655,Too good,female,"San Diego, United States",2012-02-15,positive,positive
12656,"love spotify in my life , makes me so happy to have my favorite music at my fingertips",female,"Asunción, Paraguay",2012-06-15,positive,positive
12666,this app is great it's gives me updated songs which gives me joy when I'm sad. I recommend y'all should use this app. so splendid,male,"Nairobi, Kenya",2010-09-24,positive,positive
12668,it's a great app and I like this music app,male,"Mombasa, Kenya",2011-06-10,positive,positive
12679,Best experience ever.Short ads and the new way u can shuffle the songs is the best.This app is the best musiv app ever .LITERALLY NO COMPLAINTS.,male,"Oslo, Norway",2009-05-08,positive,positive
12687,Uwu,male,"Barcelona, Spain",2008-12-28,positive,positive
12688,it's the best,male,"Warsaw, Poland",2009-08-27,positive,positive
12690,good 👍,male,"Milan, Italy",2009-10-24,positive,positive
12694,good to listen I like this,female,"Hobart, Australia",2013-08-04,positive,positive
12699,best,male,"Helsinki, Finland",2009-03-26,positive,positive
12708,easy & fun,male,"Seoul, South Korea",2010-05-23,positive,positive
12715,🤩🤩,female,"Buenos Aires, Argentina",2012-05-30,positive,positive
12723,Best ever platform for music especially when Ure a premium user!!,female,"Cancun, Mexico",2012-04-13,positive,positive
12724,😎 🤘🌲🔥💭,female,"Nadi, Fiji",2013-02-15,positive,negative
12729,My favorite music app of all time. Been a user since early days and I love it.,male,"Ottawa, Canada",2011-12-25,positive,positive
12732,It's awesome And a hundred percent love it,female,"Santiago, Chile",2013-01-29,positive,positive
12734,Spotify music is so awesome,female,"Canberra, Australia",2013-05-15,positive,positive
12751,it's likely there's something here for everyone. you just have to search.,male,"Busan, South Korea",2010-04-07,positive,negative
12768,good,male,"Taipei, Taiwan",2010-08-01,positive,positive
12772,exceptional good yes i like it thanks its a good app,female,"Brisbane, Australia",2013-04-17,positive,positive
12775,good but premium membership,male,"Oslo, Norway",2009-09-23,positive,neutral
12785,NYC music on thi app,male,"Seoul, South Korea",2009-12-15,positive,positive
12786,love it!,male,"Johannesburg, South Africa",2011-03-05,positive,positive
12787,ILOVE IT ❤️❤️,male,"Barcelona, Spain",2008-12-29,positive,positive
12807,excellent app,female,"Cali, Colombia",2012-10-25,positive,positive
12809,cool thanks,female,"Perth, Australia",2013-11-09,positive,positive
12810,easy to use,male,"Singapore, Singapore",2009-12-19,positive,positive
12818,Its all good. I just wish spotify would create the ''Spotify Video'' App already.,male,"Boston, United States",2011-12-23,positive,neutral
12826,ஓகே,female,"La Paz, Bolivia",2012-08-22,positive,positive
12832,best,male,"Hong Kong, China",2010-06-17,positive,positive
12835,"Spotify is help fully and it easy to use it , as in like Spotify was meant to be our listening mode , as we all have our favourites artists , you might have your own playlist🥺 , that is what Spotify is sponsoring us with❤️ , Spotify also help us on emotions mode , especially me , when it time to right exams I listen rnb's only , like motivations song , and they do motivate me 🙏💕 , we appreciate it 🙏🙏. amazing app👑 , it deserves to be worshiped",female,"Bogotá, Colombia",2012-09-24,positive,positive
12852,great app,female,"Sydney, Australia",2013-07-29,positive,positive
12883,This app is gorgeous and nice as it many songs,female,"Cancun, Mexico",2012-04-03,positive,positive
12888,fine,female,"Guayaquil, Ecuador",2012-06-15,positive,positive
12893,You can customize an album of your favourite songs.,female,"Auckland, New Zealand",2013-05-30,positive,neutral
12895,for me it's best 😜,male,"Monterrey, Mexico",2011-10-07,positive,positive
12896,no words needed. simply the best,female,"Hobart, Australia",2013-05-20,positive,positive
12903,👍 ! good,male,"maleNairobi, Kenya",2010-09-06,positive,positive
12910,I love it,female,"San Diego, United States",2012-03-19,positive,positive
12935,momentum,male,"San Antonio, United States",2011-10-01,positive,neutral
12938,very nice.,male,"Lusaka, Zambia",2011-06-22,positive,positive
12945,👿😈👿😈,female,"Christchurch, New Zealand",2013-05-26,positive,negative
12947,good,female,"Melbourne, Australia",2013-08-10,positive,positive
12952,wow,female,"Cali, Colombia",2012-08-06,positive,positive
12954,enjoying,male,"Accra, Ghana",2010-12-07,positive,positive
12976,India's No. 1 Music And Podcast App,female,"Canberra, Australia",2013-09-30,positive,negative
12982,"been using the app version for many years now, not bad! and the service itself is good too. no complaints.",male,"Kumasi, Ghana",2011-03-22,positive,neutral
12985,it's great,male,"Munich, Germany",2009-08-14,positive,positive
12988,nice 👍👍 I love it it is a app in which we can. play podcasts and songs and only listen 👂 and play another apps,female,"Caracas, Venezuela",2012-10-17,positive,positive
